"route_uniq","pct_crop","pct_past","have_cent"
"C840S83R104",21.384,0,TRUE
"C840S83R105",2.865,0,TRUE
"C840S83R106",41.444,0,TRUE
"C840S83R107",15.773,0,TRUE
"C840S83R108",5.944,0,TRUE
"C840S83R109",28.174,0.192,TRUE
"C840S83R110",0.312,0,TRUE
"C840S83R111",1.93,0,TRUE
"C840S83R112",0.008,0,TRUE
"C840S83R113",0.315,0,TRUE
"C840S83R114",0,0,TRUE
"C840S83R115",0.068,14.485,TRUE
"C840S83R118",0.054,0.039,FALSE
"C840S83R135",0.847,53.349,TRUE
"C840S83R136",17.797,26.349,TRUE
"C840S83R137",1.079,38.022,TRUE
"C840S83R139",45.981,7.153,TRUE
"C840S83R140",0,0.036,TRUE
"C840S83R141",15.346,12.904,FALSE
"C840S83R147",4.232,36.332,TRUE
"C840S83R149",6.051,31.81,FALSE
"C840S83R159",2.744,27.258,TRUE
"C840S83R179",48.756,0.233,TRUE
"C840S83R184",0.011,0,TRUE
"C840S83R189",0.008,0,TRUE
"C840S83R204",0.011,4.968,TRUE
"C840S83R209",0.04,11.264,FALSE
"C840S83R210",0.288,0,TRUE
"C840S83R214",1.196,45.733,TRUE
"C840S83R237",1.399,36.879,TRUE
"C840S83R238",0.16,0.115,TRUE
"C840S83R249",6.051,31.81,FALSE
"C840S83R273",15.301,17.503,TRUE
"C840S83R301",67.34,9.01,TRUE
"C840S83R302",11.413,28.704,TRUE
"C840S83R303",21.408,26.939,TRUE
"C840S83R304",0.515,0.176,TRUE
"C840S83R305",18.796,31.92,TRUE
"C840S83R306",36.811,26.852,TRUE
"C840S83R307",29.136,11.174,TRUE
"C840S83R308",8.343,33.27,TRUE
"C840S83R309",9.057,14.706,TRUE
"C840S83R310",0.71,0.667,TRUE
"C840S83R311",21.073,39.81,TRUE
"C840S83R312",23.974,40.375,TRUE
"C840S83R313",23.336,47.485,TRUE
"C840S83R314",2.081,41.905,TRUE
"C840S83R315",23.429,25.052,TRUE
"C840S83R316",0.048,0.001,TRUE
"C840S83R317",0.082,0.013,TRUE
"C840S83R318",0,0,TRUE
"C840S83R319",0,0,TRUE
"C840S83R320",1.75,0,TRUE
"C840S83R321",0,3.336,TRUE
"C840S83R322",0.146,16.571,TRUE
"C840S83R323",1.64,44.599,TRUE
"C840S83R324",4.493,15.325,TRUE
"C840S83R325",1.744,0.417,TRUE
"C840S83R326",0,0,TRUE
"C840S83R327",0,0,TRUE
"C840S83R328",0,0,TRUE
"C840S83R329",0.384,0,TRUE
"C840S83R330",0.605,0,TRUE
"C840S83R331",0.064,0,TRUE
"C840S83R332",0.146,0,TRUE
"C840S83R333",0.156,9.715,TRUE
"C840S83R334",0,3.889,TRUE
"C840S83R335",0.46,15.073,TRUE
"C840S83R336",2.075,30.485,TRUE
"C840S83R337",25.786,6.342,TRUE
"C840S83R338",2.442,2.884,TRUE
"C840S83R339",10.591,0.496,TRUE
"C840S83R340",31.189,0.934,TRUE
"C840S83R341",9.882,0,TRUE
"C840S83R342",0.339,0,TRUE
"C840S83R343",0,0,TRUE
"C840S83R344",0.634,0.004,TRUE
"C840S83R345",0.014,0.004,TRUE
"C840S83R346",11.37,0.195,TRUE
"C840S83R347",0,4.897,TRUE
"C840S83R348",0.444,22.891,TRUE
"C840S83R349",1.771,18.518,TRUE
"C840S83R350",6.923,54.984,TRUE
"C840S83R351",3.657,7.215,TRUE
"C840S83R352",1.475,0.154,TRUE
"C840S83R353",40.144,2.585,TRUE
"C840S83R354",1.134,0,TRUE
"C840S83R355",63.592,0,TRUE
"C840S83R356",24.651,0,TRUE
"C840S83R357",0.284,12.474,TRUE
"C840S83R358",7.456,28.016,TRUE
"C840S83R359",20.069,15.063,TRUE
"C840S83R360",4.627,9.751,TRUE
"C840S83R361",25.747,0.396,TRUE
"C840S83R362",28.817,0.069,TRUE
"C840S83R363",7.561,0,TRUE
"C840S83R364",67.691,0,TRUE
"C840S83R365",45.783,0,TRUE
"C840S83R366",32.607,0.079,TRUE
"C840S83R367",26.263,0,TRUE
"C840S83R368",15.534,0,TRUE
"C840S83R369",69.707,0,TRUE
"C840S83R370",73.621,0,TRUE
"C840S83R371",25.383,0,TRUE
"C840S83R372",1.339,0,TRUE
"C840S83R373",36.642,0,TRUE
"C840S83R374",55.875,0,TRUE
"C840S83R375",43.319,0,TRUE
"C840S83R376",58.384,0,TRUE
"C840S83R377",0,0,TRUE
"C840S83R378",0,0.167,TRUE
"C840S83R379",62.045,5.96,FALSE
"C840S83R390",0.036,0,TRUE
"C840S83R391",0,0,TRUE
"C840S83R392",0,0,TRUE
"C840S83R402",12.943,21.136,TRUE
"C840S83R407",32.312,10.096,TRUE
"C840S83R409",8.826,9.442,FALSE
"C840S83R410",0.804,15.185,TRUE
"C840S83R412",10.187,34.268,FALSE
"C840S83R418",0,0,TRUE
"C840S83R432",0.465,0,FALSE
"C840S83R438",2.446,2.724,TRUE
"C840S83R439",10.405,0.493,TRUE
"C840S83R457",1.793,11.803,FALSE
"C840S83R507",36.564,3.579,FALSE
"C840S83R510",0.016,0,FALSE
"C840S83R900",0,0,TRUE
"C840S83R901",32.239,2.293,TRUE
"C840S83R902",4.127,46.925,TRUE
"C840S83R903",6.656,44.804,TRUE
"C840S83R904",0,3.205,FALSE
"C840S83R905",0.134,9.064,FALSE
"C840S83R906",3.084,10.626,FALSE
"C840S83R907",2.784,3.208,FALSE
"C840S85R001",0,0.008,TRUE
"C840S85R002",0.062,1.341,TRUE
"C840S85R003",1.718,2.784,TRUE
"C840S85R004",0,0.17,TRUE
"C840S85R005",0.445,1.208,TRUE
"C840S85R006",0,0.013,TRUE
"C840S85R007",0.025,13.09,TRUE
"C840S85R008",0.001,0.321,TRUE
"C840S85R009",0,0.028,TRUE
"C840S85R010",1.258,3.386,TRUE
"C840S85R011",3.72,9.694,TRUE
"C840S85R012",0.042,7.093,TRUE
"C840S85R013",0,0.66,TRUE
"C840S85R014",0,0.103,TRUE
"C840S85R015",0.168,3.171,TRUE
"C840S85R016",0,0.572,TRUE
"C840S85R017",0.007,0.624,TRUE
"C840S85R018",0.167,0.845,FALSE
"C840S85R019",0.817,4.101,TRUE
"C840S85R020",0,0,TRUE
"C840S85R021",0,0.961,TRUE
"C840S85R022",0.006,0.089,TRUE
"C840S85R023",0.041,0.239,TRUE
"C840S85R024",0.498,2.082,TRUE
"C840S85R025",0.334,1.176,TRUE
"C840S85R034",0.246,2.608,TRUE
"C840S85R101",0,0.003,FALSE
"C840S85R102",13.027,14.453,TRUE
"C840S85R103",0.027,0.743,TRUE
"C840S85R104",0,1.327,TRUE
"C840S85R105",3.013,6.949,TRUE
"C840S85R106",0.324,2.455,TRUE
"C840S85R107",0,2.188,TRUE
"C840S85R108",0.023,3.732,TRUE
"C840S85R109",0,0.002,TRUE
"C840S85R110",3.368,8.029,TRUE
"C840S85R112",0.001,4.092,TRUE
"C840S85R113",0,0.098,TRUE
"C840S85R114",0.082,0.425,TRUE
"C840S85R115",0.428,1.478,TRUE
"C840S85R116",0,0.695,TRUE
"C840S85R117",0,0.008,TRUE
"C840S85R118",0.004,0.14,TRUE
"C840S85R119",0.295,1.912,TRUE
"C840S85R120",0.016,0.813,TRUE
"C840S85R121",0,1.284,TRUE
"C840S85R122",0,0.208,TRUE
"C840S85R123",0.367,0.85,TRUE
"C840S85R151",0.489,2.098,TRUE
"C840S85R152",13.529,12.222,TRUE
"C840S85R153",0.005,15.614,TRUE
"C840S85R155",0.305,1.661,TRUE
"C840S85R156",0.104,0.422,TRUE
"C840S85R157",0.041,2.989,TRUE
"C840S85R158",0.285,0.288,TRUE
"C840S85R159",0,0.002,TRUE
"C840S85R160",0.993,3.568,TRUE
"C840S85R161",4.454,6.139,TRUE
"C840S85R162",0.001,2.558,TRUE
"C840S85R163",0.018,0.754,TRUE
"C840S85R164",0,0.008,TRUE
"C840S85R165",1.743,5.128,TRUE
"C840S85R166",0.013,0.31,TRUE
"C840S85R167",0.044,0.056,TRUE
"C840S85R168",0.009,1.344,TRUE
"C840S85R169",0.076,0.492,TRUE
"C840S85R170",0.039,0.724,TRUE
"C840S85R171",0,0.079,TRUE
"C840S85R172",0,0.091,TRUE
"C840S85R173",2.825,1.053,TRUE
"C840S85R174",0,0.015,TRUE
"C840S85R203",1.214,2.072,TRUE
"C840S85R206",0.042,0.765,TRUE
"C840S85R218",0.175,0.868,TRUE
"C840S85R251",0,0.231,TRUE
"C840S85R257",0.151,4.819,TRUE
"C840S85R263",0.001,0.105,TRUE
"C840S85R267",0,0.03,TRUE
"C840S85R268",0.022,1.092,TRUE
"C840S85R301",0.186,2.067,TRUE
"C840S85R302",2.448,7.462,TRUE
"C840S85R303",0.002,0.218,TRUE
"C840S85R304",0,0.019,TRUE
"C840S85R305",0.187,5.32,TRUE
"C840S85R306",0.617,4.482,TRUE
"C840S85R307",0.217,2.834,TRUE
"C840S85R308",0.285,0.272,TRUE
"C840S85R309",0.066,1.221,TRUE
"C840S85R310",0.007,1.488,TRUE
"C840S85R311",0.202,0.982,TRUE
"C840S85R312",0.044,9.288,TRUE
"C840S85R313",0.948,0.343,TRUE
"C840S85R314",0,0.002,TRUE
"C840S85R315",0.028,0.16,TRUE
"C840S85R316",0.592,1.967,TRUE
"C840S85R317",0.09,0.33,TRUE
"C840S85R318",0.002,0.169,TRUE
"C840S85R319",0.023,0.824,TRUE
"C840S85R320",0.021,0.207,TRUE
"C840S85R321",0,1.481,TRUE
"C840S85R322",0,0.154,TRUE
"C840S85R323",9.473,7.308,TRUE
"C840S85R368",0.068,1.243,TRUE
"C840S85R412",0.012,2.828,FALSE
"C840S85R512",0.012,2.828,FALSE
"C840S85R901",0.001,9.406,TRUE
"C840S85R902",0,0.757,TRUE
"C840S85R903",0,3.452,TRUE
"C840S85R904",0.043,14.801,TRUE
"C840S85R905",0.041,0.407,TRUE
"C840S85R906",1.197,3.437,TRUE
"C840S85R907",0.003,0.899,TRUE
"C840S85R908",0.005,0.901,TRUE
"C840S85R909",0.001,4.589,TRUE
"C840S85R910",0.004,16.937,TRUE
"C840S85R912",0,0.185,TRUE
"C840S87R001",0.573,6.038,TRUE
"C840S87R002",1.868,13.478,TRUE
"C840S87R003",0.132,3.609,TRUE
"C840S87R004",0.338,6.971,TRUE
"C840S87R005",1.116,8.027,TRUE
"C840S87R006",1.942,8.095,TRUE
"C840S87R007",2.257,4.597,TRUE
"C840S87R008",3.238,12.17,TRUE
"C840S87R009",1.729,10.114,TRUE
"C840S87R010",2.704,12.122,TRUE
"C840S87R011",3.464,5.232,TRUE
"C840S87R012",3.343,4.068,TRUE
"C840S87R013",1.097,4.929,TRUE
"C840S87R014",3.833,4.796,TRUE
"C840S87R015",3.967,6.319,TRUE
"C840S87R016",4.692,4.485,TRUE
"C840S87R017",5.034,8.365,TRUE
"C840S87R018",4.739,7.017,TRUE
"C840S87R019",8.244,19.107,TRUE
"C840S87R020",3.697,8.425,TRUE
"C840S87R021",8.216,21.883,TRUE
"C840S87R022",5.008,15,TRUE
"C840S87R023",10.501,16.72,TRUE
"C840S87R116",4.674,4.499,TRUE
"C840S87R120",3.23,6.189,TRUE
"C840S87R121",8.541,22.669,TRUE
"C840S88R001",1.116,30.527,TRUE
"C840S88R002",12.669,34.919,TRUE
"C840S88R003",0.4,10.357,TRUE
"C840S88R004",2.444,34.657,TRUE
"C840S88R005",2.411,28.08,TRUE
"C840S88R006",1.078,28.403,TRUE
"C840S88R007",0.974,24.581,TRUE
"C840S88R008",1.387,21.834,TRUE
"C840S88R009",0.456,0.777,TRUE
"C840S88R010",13.39,5.791,TRUE
"C840S88R011",5.283,7.589,TRUE
"C840S88R012",8.906,8.497,TRUE
"C840S88R013",0.015,4.373,TRUE
"C840S88R014",0.084,13.209,TRUE
"C840S88R015",0.426,3.805,TRUE
"C840S88R016",1.031,29.524,TRUE
"C840S88R017",0.229,20.095,TRUE
"C840S88R018",0.21,17.523,TRUE
"C840S88R019",0.347,16.575,TRUE
"C840S88R020",0.281,14.283,TRUE
"C840S88R021",0.399,15.411,TRUE
"C840S88R022",0.462,17.895,TRUE
"C840S88R023",0.366,15.272,TRUE
"C840S88R024",0.815,26.426,TRUE
"C840S88R025",2.294,12.521,TRUE
"C840S88R026",6.467,9.833,TRUE
"C840S88R027",11.203,4.632,TRUE
"C840S88R028",1.588,12.953,TRUE
"C840S88R029",16.156,6.896,TRUE
"C840S88R030",20.17,9.876,TRUE
"C840S88R031",14.687,6.037,TRUE
"C840S88R032",22.916,10.369,TRUE
"C840S88R033",0.029,5.423,TRUE
"C840S88R034",0.1,7.034,TRUE
"C840S88R035",0.433,31.196,TRUE
"C840S88R036",0.412,34.524,TRUE
"C840S88R037",0.122,18.289,TRUE
"C840S88R038",0.455,32.782,TRUE
"C840S88R039",0.077,12.116,TRUE
"C840S88R040",0.749,22.732,TRUE
"C840S88R041",0.586,18.227,TRUE
"C840S88R042",1.674,17.245,TRUE
"C840S88R043",26.63,5.236,TRUE
"C840S88R044",17.593,3.552,TRUE
"C840S88R045",14.319,4.799,TRUE
"C840S88R046",18.375,4.428,TRUE
"C840S88R047",0.117,29.689,TRUE
"C840S88R048",21.554,7.539,TRUE
"C840S88R049",0.402,18.617,TRUE
"C840S88R050",1.175,19.305,TRUE
"C840S88R051",0.923,25.58,TRUE
"C840S88R052",0.385,18.315,TRUE
"C840S88R102",12.13,37.84,FALSE
"C840S88R116",0.941,11.743,TRUE
"C840S88R122",0.454,19.119,FALSE
"C840S88R127",11.299,4.168,TRUE
"C840S88R133",0.028,4.296,TRUE
"C840S88R134",0.165,15.322,TRUE
"C840S88R135",0.54,34.268,TRUE
"C840S88R900",0.429,16.956,TRUE
"C840S88R901",0.869,18.966,TRUE
"C840S88R902",0.367,17.519,TRUE
"C840S88R903",2.973,36.243,TRUE
"C840S88R904",0.236,4.538,TRUE
"C840S88R905",0.797,7.606,TRUE
"C840S88R906",0.593,13.43,TRUE
"C840S88R907",1.52,19.345,TRUE
"C840S88R908",1.168,15.113,TRUE
"C840S88R909",1.365,15.7,TRUE
"C840S88R910",11.497,3.143,TRUE
"C840S88R911",10.274,3.422,TRUE
"C840S88R912",5.386,3.852,TRUE
"C840S88R913",8.232,2.592,TRUE
"C840S88R914",12.514,4.997,TRUE
"C840S88R915",8.284,3.596,TRUE
"C840S88R916",22.911,8.065,TRUE
"C840S88R917",26.448,10.577,TRUE
"C840S88R918",13.261,2.866,TRUE
"C840S88R919",9.091,7.569,TRUE
"C840S88R920",0.195,23.885,TRUE
"C840S88R921",1.03,22.095,TRUE
"C840S88R922",2.597,28.713,TRUE
"C840S88R923",0.216,20.147,TRUE
"C840S88R924",0.051,2.041,TRUE
"C840S88R925",0.109,16.957,FALSE
"C840S88R926",0.109,16.957,FALSE
"C840S89R001",0.023,0.058,TRUE
"C840S89R002",0.288,10.47,TRUE
"C840S89R003",6.072,14.744,TRUE
"C840S89R004",0,0.332,TRUE
"C840S89R005",0.468,0.087,TRUE
"C840S89R006",11.631,10.117,TRUE
"C840S89R007",0.572,0.196,TRUE
"C840S89R008",3.395,2.196,TRUE
"C840S89R009",0.03,0.727,TRUE
"C840S89R010",0.094,3.388,TRUE
"C840S89R011",0.289,3.112,TRUE
"C840S89R012",0,0.005,TRUE
"C840S89R013",8.334,6.456,TRUE
"C840S89R014",40.315,1.904,TRUE
"C840S89R015",64.137,1.57,TRUE
"C840S89R016",42.309,0.168,TRUE
"C840S89R017",0.988,3.839,TRUE
"C840S89R018",0.007,0.129,TRUE
"C840S89R019",0,0,TRUE
"C840S89R020",38.956,4.537,TRUE
"C840S89R021",61.696,0.016,TRUE
"C840S89R022",51.766,0.575,TRUE
"C840S89R023",25.751,0.018,TRUE
"C840S89R024",2.784,9.608,TRUE
"C840S89R025",5.272,2.173,TRUE
"C840S89R026",16.035,0.292,TRUE
"C840S89R027",3.081,7.041,TRUE
"C840S89R028",0,0,TRUE
"C840S89R029",0.038,0.028,TRUE
"C840S89R030",0.551,3.877,TRUE
"C840S89R031",0.014,0.05,TRUE
"C840S89R032",0.336,0.087,TRUE
"C840S89R033",0.009,0.483,TRUE
"C840S89R034",1.723,6.356,TRUE
"C840S89R035",0.008,0.616,TRUE
"C840S89R036",1.223,0.739,TRUE
"C840S89R037",52.114,4.911,TRUE
"C840S89R038",49.873,0.06,TRUE
"C840S89R039",49.561,0.052,TRUE
"C840S89R040",0.472,1.146,TRUE
"C840S89R041",0.969,7.462,TRUE
"C840S89R042",1.712,9.069,TRUE
"C840S89R043",0.016,0.619,TRUE
"C840S89R044",9.806,5.957,TRUE
"C840S89R045",41.286,10.567,TRUE
"C840S89R046",70.664,0.606,TRUE
"C840S89R047",14.515,0.021,TRUE
"C840S89R048",0,0.021,TRUE
"C840S89R049",0.269,0.066,TRUE
"C840S89R050",0.34,3.9,TRUE
"C840S89R051",0.269,0.247,TRUE
"C840S89R052",0.113,0.138,TRUE
"C840S89R053",0.009,1.708,TRUE
"C840S89R054",0.015,1.095,TRUE
"C840S89R055",0.066,0.914,TRUE
"C840S89R056",62.082,0.354,TRUE
"C840S89R057",47.207,1.032,TRUE
"C840S89R058",61.7,0.059,TRUE
"C840S89R059",0.003,1.997,TRUE
"C840S89R060",0.11,1.352,TRUE
"C840S89R061",0.003,0.031,TRUE
"C840S89R062",32.713,9.17,TRUE
"C840S89R063",43.243,11.301,TRUE
"C840S89R064",67.17,0.112,TRUE
"C840S89R065",30.202,0.096,TRUE
"C840S89R066",11.316,18.45,TRUE
"C840S89R067",0.056,0.393,TRUE
"C840S89R068",0.004,0.201,TRUE
"C840S89R069",0.11,0.169,TRUE
"C840S89R070",0.178,0.569,TRUE
"C840S89R071",0.133,0.683,TRUE
"C840S89R072",1.836,6.347,TRUE
"C840S89R073",0,0.033,TRUE
"C840S89R074",0,0.325,TRUE
"C840S89R075",42.759,1.372,TRUE
"C840S89R076",54.113,1.366,TRUE
"C840S89R077",8.24,1.023,TRUE
"C840S89R078",1.184,4.29,TRUE
"C840S89R079",0.274,7.31,TRUE
"C840S89R080",0,0,TRUE
"C840S89R081",13.657,5.31,TRUE
"C840S89R082",55.618,6.087,TRUE
"C840S89R083",76.282,0.893,TRUE
"C840S89R084",6.861,0.076,TRUE
"C840S89R085",0.155,1.691,FALSE
"C840S89R086",0.027,1.336,FALSE
"C840S89R111",0.376,3.693,TRUE
"C840S89R113",11.231,6.793,TRUE
"C840S89R133",0.068,1.496,TRUE
"C840S89R142",1.806,8.801,TRUE
"C840S89R145",42.08,10.734,TRUE
"C840S89R147",5.784,0,TRUE
"C840S89R152",0.113,0.142,TRUE
"C840S89R162",11.49,3.613,TRUE
"C840S89R164",55.665,0.202,TRUE
"C840S89R173",0,0,FALSE
"C840S89R182",55.812,5.987,TRUE
"C840S89R183",56.682,0.319,TRUE
"C840S89R242",2.42,10.958,FALSE
"C840S89R262",13.789,4.27,TRUE
"C840S89R900",17.664,0.388,TRUE
"C840S89R901",10.795,0.776,TRUE
"C840S89R902",0,0.265,TRUE
"C840S89R903",0,0.004,TRUE
"C840S89R904",0,0.022,TRUE
"C840S89R905",8.935,18.456,TRUE
"C840S89R906",29.049,0.308,TRUE
"C840S89R907",0.093,1.359,TRUE
"C840S89R908",1.995,1.076,TRUE
"C840S89R909",0.388,1.689,TRUE
"C840S89R910",0.634,6.303,TRUE
"C840S89R950",10.715,0.762,TRUE
"C840S89R951",17.022,0.397,TRUE
"C840S90R001",0.287,13.904,TRUE
"C840S90R002",0.597,14.405,TRUE
"C840S90R003",0.797,15.253,TRUE
"C840S90R004",0.126,0.47,TRUE
"C840S90R005",0.079,6.427,TRUE
"C840S90R006",0.074,8.968,TRUE
"C840S90R007",0.039,0.502,TRUE
"C840S90R008",0.036,5.689,TRUE
"C840S90R009",0.015,0.948,TRUE
"C840S90R010",0.242,0.64,TRUE
"C840S90R011",4.685,19.749,TRUE
"C840S90R012",5.698,14.838,TRUE
"C840S90R013",0.274,5.245,TRUE
"C840S90R014",1.201,11.909,TRUE
"C840S90R015",0.321,3.031,TRUE
"C840S90R016",0.724,4.768,TRUE
"C840S90R017",0.216,3.793,TRUE
"C840S90R019",2.602,8.065,TRUE
"C840S90R020",0.201,0.85,TRUE
"C840S90R021",0.241,1.437,TRUE
"C840S90R022",1.266,2.102,TRUE
"C840S90R023",0.56,1.112,TRUE
"C840S90R024",0.668,1.041,TRUE
"C840S90R025",0.848,3.712,TRUE
"C840S90R026",1.866,3.218,TRUE
"C840S90R027",0.509,5.467,TRUE
"C840S90R028",0.938,2.402,TRUE
"C840S90R029",0.506,1.265,TRUE
"C840S90R030",0.64,6.808,TRUE
"C840S90R031",0.215,11.118,TRUE
"C840S90R032",1.44,4.363,TRUE
"C840S90R033",0.307,12.82,TRUE
"C840S90R034",1.33,12.617,TRUE
"C840S90R035",2.394,15.088,TRUE
"C840S90R036",0.894,4.826,TRUE
"C840S90R037",1.611,9.345,TRUE
"C840S90R038",2.514,8.458,TRUE
"C840S90R039",2.436,5.475,TRUE
"C840S90R040",0.963,14.018,TRUE
"C840S90R041",1.652,7.326,TRUE
"C840S90R042",1.425,6.604,TRUE
"C840S90R043",1.431,3.906,TRUE
"C840S90R044",1.911,8.751,TRUE
"C840S90R045",3.396,11.666,TRUE
"C840S90R046",1.74,7.227,TRUE
"C840S90R047",0.161,13.02,TRUE
"C840S90R048",0.15,15.32,TRUE
"C840S90R049",0.444,12.126,TRUE
"C840S90R050",1.243,11.307,TRUE
"C840S90R051",4.538,47.667,TRUE
"C840S90R052",7.62,14.318,TRUE
"C840S90R053",3.851,10.681,TRUE
"C840S90R112",5.76,13.973,TRUE
"C840S90R132",1.203,4.399,TRUE
"C840S90R140",0.983,13.939,TRUE
"C840S90R147",0.146,13.155,TRUE
"C840S90R149",0.491,12.776,TRUE
"C840S90R150",1.397,15.387,TRUE
"C840S90R901",0.992,2.259,TRUE
"C840S90R902",1.027,4.795,TRUE
"C840S90R903",0.428,3.199,TRUE
"C840S90R904",0.901,2.316,TRUE
"C840S90R905",0.114,3.835,TRUE
"C840S90R951",0.988,2.025,TRUE
"C840S91R001",0.908,7.144,TRUE
"C840S91R002",0.396,5.982,TRUE
"C840S91R003",0.315,0.989,TRUE
"C840S91R004",0.215,1.296,TRUE
"C840S91R005",0.907,7.958,TRUE
"C840S91R006",0.626,0.335,TRUE
"C840S91R007",2.301,0.02,TRUE
"C840S91R008",0.214,0.03,TRUE
"C840S91R009",40.373,25.529,TRUE
"C840S91R010",18.661,30.096,TRUE
"C840S91R011",8.763,11.324,TRUE
"C840S91R012",11.426,30.483,TRUE
"C840S91R013",7.967,24.149,TRUE
"C840S91R014",38.7,9.324,TRUE
"C840S91R015",1.713,6.023,TRUE
"C840S91R016",9.791,4.034,TRUE
"C840S91R017",22.216,3.193,TRUE
"C840S91R018",50.065,4.611,TRUE
"C840S91R019",8.167,1.176,TRUE
"C840S91R020",11.348,1.584,TRUE
"C840S91R021",20.498,1.778,TRUE
"C840S91R022",4.898,0.332,TRUE
"C840S91R023",2.277,0.178,TRUE
"C840S91R024",4.616,0.37,TRUE
"C840S91R025",0.962,0.005,TRUE
"C840S91R026",3.852,0.16,TRUE
"C840S91R027",5.474,0.688,TRUE
"C840S91R028",2.032,0.097,TRUE
"C840S91R029",3.939,1.272,TRUE
"C840S91R030",16.616,5.469,TRUE
"C840S91R031",42.149,10.805,TRUE
"C840S91R032",24.189,11.198,TRUE
"C840S91R033",26.696,15.299,TRUE
"C840S91R034",34.665,11.043,TRUE
"C840S91R035",28.973,7.934,TRUE
"C840S91R036",58.515,3.203,TRUE
"C840S91R037",12.406,1.19,TRUE
"C840S91R038",8.197,0.67,TRUE
"C840S91R039",66.013,2.581,TRUE
"C840S91R040",47.454,8.051,TRUE
"C840S91R041",25.498,4.93,TRUE
"C840S91R042",29.814,7.922,TRUE
"C840S91R043",43.591,4.835,TRUE
"C840S91R044",31.75,14.723,TRUE
"C840S91R045",29.14,13.478,TRUE
"C840S91R046",48.566,13.046,TRUE
"C840S91R047",40.06,15.205,TRUE
"C840S91R048",23.179,44.551,TRUE
"C840S91R049",21.225,47.72,TRUE
"C840S91R050",33.774,18.667,TRUE
"C840S91R051",35.5,19.013,TRUE
"C840S91R052",23.583,14.342,TRUE
"C840S91R053",39.987,14.893,TRUE
"C840S91R054",39.597,15.8,TRUE
"C840S91R055",35.294,15.813,TRUE
"C840S91R056",51.407,10.957,TRUE
"C840S91R057",35.636,4.561,TRUE
"C840S91R058",54.832,10.481,TRUE
"C840S91R059",41.203,25.612,TRUE
"C840S91R060",54.404,16.391,TRUE
"C840S91R061",62.936,13.941,TRUE
"C840S91R062",35.306,26.763,TRUE
"C840S91R063",48.88,20.971,TRUE
"C840S91R064",46.507,25.838,TRUE
"C840S91R065",54.62,24.277,TRUE
"C840S91R066",39.676,41.006,TRUE
"C840S91R067",40.648,17.374,TRUE
"C840S91R068",59.854,11.888,TRUE
"C840S91R069",47.816,10.426,TRUE
"C840S91R070",48.856,8.938,TRUE
"C840S91R118",47.963,4.541,TRUE
"C840S91R137",5.473,0.524,TRUE
"C840S91R146",49.196,12.962,TRUE
"C840S91R167",40.632,17.547,TRUE
"C840S91R301",0.692,11.682,TRUE
"C840S91R302",1.601,4.317,TRUE
"C840S91R303",0.251,0.024,TRUE
"C840S91R304",4.843,16.501,TRUE
"C840S91R305",5.292,3.582,TRUE
"C840S91R306",3.649,1.807,TRUE
"C840S91R307",4.948,0.269,TRUE
"C840S91R308",3.383,0.089,TRUE
"C840S91R309",48.171,17.195,TRUE
"C840S91R310",40.951,10.724,TRUE
"C840S91R311",60.58,4.037,TRUE
"C840S91R312",44.853,6.506,TRUE
"C840S91R313",22.905,11.779,TRUE
"C840S91R314",30.757,42.723,TRUE
"C840S91R315",21.413,16.272,TRUE
"C840S91R316",41.601,17.482,TRUE
"C840S91R317",38.094,6.441,TRUE
"C840S91R318",38.763,23.926,TRUE
"C840S91R319",52.871,24.77,TRUE
"C840S91R320",57.786,14.684,TRUE
"C840S91R321",43.09,11.485,TRUE
"C840S91R322",41.587,28.909,TRUE
"C840S91R421",44.265,11.365,TRUE
"C840S92R001",0,0.02,TRUE
"C840S92R002",0.116,3.402,TRUE
"C840S92R003",9.83,5.337,TRUE
"C840S92R004",4.259,4.586,TRUE
"C840S92R005",0.358,0.478,TRUE
"C840S92R006",0.985,0.105,TRUE
"C840S92R007",0.104,0.543,TRUE
"C840S92R008",0.001,0.477,TRUE
"C840S92R009",0,0.857,TRUE
"C840S92R010",4.658,15.454,TRUE
"C840S92R011",0.003,0.151,TRUE
"C840S92R012",0.003,0,TRUE
"C840S92R013",0,0,TRUE
"C840S92R014",0,0.005,TRUE
"C840S92R015",0.01,3.64,TRUE
"C840S92R016",0.004,2.863,TRUE
"C840S92R017",0,0,TRUE
"C840S92R018",0,0.004,TRUE
"C840S92R019",0.277,1.578,TRUE
"C840S92R020",1.144,1.395,TRUE
"C840S92R021",17.947,1.311,TRUE
"C840S92R022",0,0.337,TRUE
"C840S92R023",0,0.017,TRUE
"C840S92R024",0.046,0.052,TRUE
"C840S92R025",0,4.184,TRUE
"C840S92R026",0.238,11.912,TRUE
"C840S92R027",0,0.116,TRUE
"C840S92R028",51.881,0.63,TRUE
"C840S92R029",0,0.031,TRUE
"C840S92R030",0,0.066,TRUE
"C840S92R031",0,0.015,TRUE
"C840S92R032",0,0.226,TRUE
"C840S92R033",1.979,2.569,TRUE
"C840S92R035",7.375,7.493,TRUE
"C840S92R036",0.026,0.123,TRUE
"C840S92R037",3.776,5.005,TRUE
"C840S92R038",0.007,3.278,TRUE
"C840S92R039",0.745,3.946,TRUE
"C840S92R040",2.478,5.135,TRUE
"C840S92R041",0.073,0.085,TRUE
"C840S92R042",0.124,0.415,TRUE
