"route_uniq","fips","lat","lon","type"
"C840S14R079","06007",39.86403451,-121.84917539,"centroid"
"C840S14R080","06021",39.61635607,-122.24439807,"centroid"
"C840S14R081","06045",39.26240604,-123.67116715,"centroid"
"C840S14R082","06003",38.63165361,-119.79030128,"centroid"
"C840S14R083","06041",37.9345942,-122.64599125,"centroid"
"C840S14R084","06051",37.87107207,-118.69718483,"centroid"
"C840S14R085","06071",34.64484776,-116.97376807,"centroid"
"C840S14R086","06071",34.50014573,-114.60812203,"centroid"
"C840S14R087","06071",34.9,-114.6666667,"start"
"C840S14R088","06065",33.84601309,-115.84660126,"centroid"
"C840S14R089","06025",33.1462531,-115.61075144,"centroid"
"C840S14R090","06065",33.79341597,-114.72381744,"centroid"
"C840S14R091","06073",32.91469698,-117.14862468,"centroid"
"C840S14R092","06025",32.75819901,-115.39863223,"centroid"
"C840S14R093","06025",32.79555464,-114.57858059,"centroid"
"C840S14R094","06071",35.15319085,-116.78204583,"centroid"
"C840S14R095","06005",38.57653963,-120.34399565,"centroid"
"C840S14R095","06017",38.57653963,-120.34399565,"centroid"
"C840S14R096","06051",38.14785157,-119.07663608,"centroid"
"C840S14R097","06089",40.45731742,-122.61877627,"centroid"
"C840S14R098","06017",38.7796939,-121.05183097,"centroid"
"C840S14R099","06037",33.40992101,-118.47628193,"centroid"
"C840S14R100","06025",33.378593,-115.693362,"start"
"C840S14R103","06037",34.65922114,-118.52218379,"centroid"
"C840S14R104","06037",34.32977812,-118.09101437,"centroid"
"C840S14R105","06059",33.61368908,-117.64602539,"centroid"
"C840S14R106","06073",33.21568123,-116.6373462,"centroid"
"C840S14R107","06065",33.76327923,-116.72920241,"centroid"
"C840S14R108","06053",36.37785206,-121.58612004,"centroid"
"C840S14R109","06071",35.26299786,-115.46174156,"centroid"
"C840S14R110","06029",35.6238164,-118.63756005,"centroid"
"C840S14R111","06037",34.36056634,-117.82937724,"centroid"
"C840S14R112","06037",34.46809856,-117.8170797,"centroid"
"C840S14R113","06071",34.13489306,-116.94110362,"centroid"
"C840S14R114","06083",34.85485536,-120.21136191,"centroid"
"C840S14R116","06027",36.64988232,-118.07181345,"centroid"
"C840S14R117","06107",36.46552679,-118.80957066,"centroid"
"C840S14R118","06111",34.71994221,-119.22673972,"centroid"
"C840S14R119","06065",33.56480825,-117.35878696,"centroid"
"C840S14R120","06073",33.35112719,-117.46660163,"centroid"
"C840S14R121","06073",32.80758165,-116.44874309,"centroid"
"C840S14R122","06073",32.85753185,-116.66366232,"centroid"
"C840S14R123","06053",35.73704781,-120.85064993,"centroid"
"C840S14R123","06079",35.73704781,-120.85064993,"centroid"
"C840S14R124","06027",36.233023,-116.86215194,"centroid"
"C840S14R125","06029",35.19717405,-119.4290195,"centroid"
"C840S14R126","06065",33.5594492,-116.60567919,"centroid"
"C840S14R127","06019",36.85919756,-119.44422294,"centroid"
"C840S14R128","06029",35.43629219,-118.28114029,"centroid"
"C840S14R129","06037",34.21867501,-117.74258654,"centroid"
"C840S14R129","06071",34.21867501,-117.74258654,"centroid"
"C840S14R130","06071",34.30045186,-117.06474279,"centroid"
"C840S14R131","06071",34.11024937,-116.31865005,"centroid"
"C840S14R131","06065",34.11024937,-116.31865005,"centroid"
"C840S14R132","06019",36.80841247,-118.76721902,"centroid"
"C840S14R133","06037",34.57820825,-118.45614511,"centroid"
"C840S14R134","06083",34.90877606,-119.45898843,"centroid"
"C840S14R134","06029",34.90877606,-119.45898843,"centroid"
"C840S14R134","06079",34.90877606,-119.45898843,"centroid"
"C840S14R135","06083",34.00992231,-119.71539187,"centroid"
"C840S14R136","06083",34.58628433,-119.75404992,"centroid"
"C840S14R137","06073",32.631329,-116.33707714,"centroid"
"C840S14R138","06079",35.46229072,-120.52609794,"centroid"
"C840S14R139","06027",36.20458027,-116.61078405,"centroid"
"C840S14R140","06079",35.2109179,-119.86785368,"centroid"
"C840S14R141","06107",35.8778602,-118.70933756,"centroid"
"C840S14R142","06111",34.84084628,-119.16940673,"centroid"
"C840S14R142","06029",34.84084628,-119.16940673,"centroid"
"C840S14R145","06029",35.28848237,-119.24464125,"centroid"
"C840S14R147","06029",35.15508849,-118.9316875,"centroid"
"C840S14R148","06011",39.44497286,-122.05518695,"centroid"
"C840S14R148","06021",39.44497286,-122.05518695,"centroid"
"C840S14R149","06047",37.16026858,-120.56472645,"centroid"
"C840S14R150","06025",32.96344559,-115.39761821,"centroid"
"C840S14R151","06049",41.27929045,-120.49460146,"centroid"
"C840S14R152","06067",38.48689753,-121.27094787,"centroid"
"C840S14R153","06017",38.65883132,-120.92789909,"centroid"
"C840S14R154","06051",37.69960658,-118.80395759,"centroid"
"C840S14R155","06077",37.64799568,-121.22387064,"centroid"
"C840S14R155","06099",37.64799568,-121.22387064,"centroid"
"C840S14R156","06043",37.86456679,-119.83459455,"centroid"
"C840S14R156","06109",37.86456679,-119.83459455,"centroid"
"C840S14R157","06005",38.28408125,-120.78997266,"centroid"
"C840S14R157","06009",38.28408125,-120.78997266,"centroid"
"C840S14R158","06091",39.78495975,-120.41895439,"centroid"
"C840S14R158","06063",39.78495975,-120.41895439,"centroid"
"C840S14R159","06101",39.35222615,-121.64753475,"centroid"
"C840S14R159","06007",39.35222615,-121.64753475,"centroid"
"C840S14R160","06045",39.67877059,-123.32377881,"centroid"
"C840S14R161","06103",40.27771014,-121.81218514,"centroid"
"C840S14R162","06035",40.4103468,-120.2422523,"centroid"
"C840S14R163","06089",40.51096818,-122.31841586,"centroid"
"C840S14R164","06105",40.79090591,-123.10243072,"centroid"
"C840S14R165","06049",41.85108802,-120.32935765,"centroid"
"C840S14R166","06093",41.96705017,-121.6659291,"centroid"
"C840S14R166","41035",41.96705017,-121.6659291,"centroid"
"C840S14R167","06023",41.3373319,-123.4332041,"centroid"
"C840S14R167","06093",41.3373319,-123.4332041,"centroid"
"C840S14R168","06093",41.89583096,-122.06718378,"centroid"
"C840S14R169","06093",41.343527,-122.30351901,"centroid"
"C840S14R170","06051",38.22449005,-119.07973472,"centroid"
"C840S14R171","06019",36.72851413,-120.38637409,"centroid"
"C840S14R172","06013",37.9105337,-122.19097589,"centroid"
"C840S14R173","06053",35.97806041,-121.26600867,"centroid"
"C840S14R174","06093",41.45727472,-123.46294851,"centroid"
"C840S14R175","06093",41.51052778,-122.17944227,"centroid"
"C840S14R176","06049",41.7384182,-121.24811957,"centroid"
"C840S14R177","06049",41.35320551,-120.11467767,"centroid"
"C840S14R178","06023",40.11269252,-123.74253702,"centroid"
"C840S14R179","06103",40.0837462,-122.4514269,"centroid"
"C840S14R180","06103",40.23823489,-121.49368212,"centroid"
"C840S14R181","06063",40.09164633,-120.70847264,"centroid"
"C840S14R182","06045",39.65524063,-123.63457212,"centroid"
"C840S14R183","06033",39.08755011,-122.73058211,"centroid"
"C840S14R184","06057",39.21950279,-121.02950585,"centroid"
"C840S14R185","06091",39.48880823,-120.90439743,"centroid"
"C840S14R186","06097",38.42173409,-122.78000043,"centroid"
"C840S14R187","06095",38.62531084,-121.85509005,"centroid"
"C840S14R187","06113",38.62531084,-121.85509005,"centroid"
"C840S14R188","06017",38.85238197,-120.39069608,"centroid"
"C840S14R189","06085",37.20167531,-121.7842899,"centroid"
"C840S14R190","06009",37.86368753,-120.52990533,"centroid"
"C840S14R190","06109",37.86368753,-120.52990533,"centroid"
"C840S14R191","06039",37.1173442,-119.84099148,"centroid"
"C840S14R192","06027",37.3937433,-118.13477361,"centroid"
"C840S14R193","06097",38.47369052,-123.16422723,"centroid"
"C840S14R194","06087",37.11589557,-122.15162607,"centroid"
"C840S14R195","06053",36.28804663,-121.25383188,"centroid"
"C840S14R196","06019",36.96328981,-120.74064509,"centroid"
"C840S14R196","06047",36.96328981,-120.74064509,"centroid"
"C840S14R197","06107",36.05577515,-119.16186756,"centroid"
"C840S14R198","06093",41.7343234,-122.41495231,"centroid"
"C840S14R199","06093",41.32304962,-121.64244764,"centroid"
"C840S14R200","06023",40.86201949,-123.88288309,"centroid"
"C840S14R201","06089",40.69188606,-121.50474735,"centroid"
"C840S14R202","06055",38.48595014,-122.44665117,"centroid"
"C840S14R202","06097",38.48595014,-122.44665117,"centroid"
"C840S14R203","06001",37.81506055,-121.72184758,"centroid"
"C840S14R203","06013",37.81506055,-121.72184758,"centroid"
"C840S14R204","06043",37.21228912,-120.26360819,"centroid"
"C840S14R204","06047",37.21228912,-120.26360819,"centroid"
"C840S14R205","06019",37.1700388,-119.27346409,"centroid"
"C840S14R210","06045",39.18562326,-123.38431836,"centroid"
"C840S14R213","06061",39.13652189,-120.653567,"centroid"
"C840S14R220","06073",33.41502591,-117.42370769,"centroid"
"C840S14R221","06073",32.7955996,-116.45144051,"centroid"
"C840S14R225","06069",36.79654315,-121.31554656,"centroid"
"C840S14R226","06065",33.56594359,-116.66837749,"centroid"
"C840S14R231","06065",34.0138414,-116.16262,"start"
"C840S14R235","06083",34,-119.68333,"start"
"C840S14R240","06029",34.971073,-118.148742,"start"
"C840S14R245","06029",35.29390182,-119.24803294,"centroid"
"C840S14R252","06069",36.8242987,-121.2813,"start"
"C840S14R260","06071",34.836431,-117.16759,"start"
"C840S14R267","06023",41.309013,-123.53229,"start"
"C840S14R302","06055",38.4778487,-122.4351729,"centroid"
"C840S14R302","06097",38.4778487,-122.4351729,"centroid"
"C840S14R303","06001",37.67026362,-121.56567948,"centroid"
"C840S14R303","06077",37.67026362,-121.56567948,"centroid"
"C840S14R308","06089",40.58521366,-121.52211755,"centroid"
"C840S14R313","06071",34.14119283,-116.93863843,"centroid"
"C840S14R319","06087",37.21604994,-122.30327435,"centroid"
"C840S14R319","06081",37.21604994,-122.30327435,"centroid"
"C840S14R320","06077",37.86844425,-121.34500774,"centroid"
"C840S14R341","06107",35.88932291,-118.71381474,"centroid"
"C840S14R345","06037",33.7909207,-118.2918,"start"
"C840S14R352","06067",38.20647037,-121.45273107,"centroid"
"C840S14R352","06077",38.20647037,-121.45273107,"centroid"
"C840S14R357","06005",38.28582345,-120.77775955,"centroid"
"C840S14R357","06009",38.28582345,-120.77775955,"centroid"
"C840S14R366","06071",34.21878049,-116.83707852,"centroid"
"C840S14R401","06015",41.64955564,-123.91797766,"centroid"
"C840S14R402","06015",41.40122437,-123.58470988,"centroid"
"C840S14R402","06023",41.40122437,-123.58470988,"centroid"
"C840S14R402","06093",41.40122437,-123.58470988,"centroid"
"C840S14R403","06105",41.07988311,-122.78915128,"centroid"
"C840S14R403","06093",41.07988311,-122.78915128,"centroid"
"C840S14R404","06105",41.147311,-122.50155378,"centroid"
"C840S14R404","06089",41.147311,-122.50155378,"centroid"
"C840S14R405","06049",41.44018661,-121.12703369,"centroid"
"C840S14R406","06049",41.59898071,-121.47265053,"centroid"
"C840S14R406","06093",41.59898071,-121.47265053,"centroid"
"C840S14R407","06049",41.84189641,-120.73937798,"centroid"
"C840S14R408","06035",41.08535174,-120.66830051,"centroid"
"C840S14R409","06105",40.71896291,-123.45295656,"centroid"
"C840S14R410","06105",40.84682009,-122.63944077,"centroid"
"C840S14R410","06089",40.84682009,-122.63944077,"centroid"
"C840S14R411","06103",40.1751208,-122.65985602,"centroid"
"C840S14R412","06089",40.85206377,-121.45258326,"centroid"
"C840S14R413","06035",40.48871,-121.12701356,"centroid"
"C840S14R413","06063",40.48871,-121.12701356,"centroid"
"C840S14R414","06035",40.55326777,-120.94428728,"centroid"
"C840S14R415","06063",40.13028468,-120.86454326,"centroid"
"C840S14R416","06007",39.85678214,-121.19962265,"centroid"
"C840S14R416","06063",39.85678214,-121.19962265,"centroid"
"C840S14R417","06091",39.51403997,-120.4083262,"centroid"
"C840S14R418","06061",39.06173273,-120.62177632,"centroid"
"C840S14R419","06017",38.70007356,-120.35543929,"centroid"
"C840S14R420","06017",38.87127462,-120.70687748,"centroid"
"C840S14R421","06043",37.74661583,-120.09101359,"centroid"
"C840S14R421","06109",37.74661583,-120.09101359,"centroid"
"C840S14R422","06039",37.42085666,-119.63239742,"centroid"
"C840S14R422","06043",37.42085666,-119.63239742,"centroid"
"C840S14R423","06107",36.04092557,-118.24691021,"centroid"
"C840S14R424","06107",35.91823068,-118.43664713,"centroid"
"C840S14R425","06029",35.5803248,-118.53130279,"centroid"
"C840S14R426","06051",37.82316636,-118.80822912,"centroid"
"C840S14R427","06083",34.83920966,-119.76204266,"centroid"
"C840S14R428","06015",41.80783838,-123.93118247,"centroid"
"C840S14R429","06093",41.15012475,-123.1388229,"centroid"
"C840S14R430","06093",41.60467822,-121.76204668,"centroid"
"C840S14R431","06105",40.64767345,-123.21637071,"centroid"
"C840S14R432","06011",39.3157297,-122.62594263,"centroid"
"C840S14R432","06021",39.3157297,-122.62594263,"centroid"
"C840S14R432","06033",39.3157297,-122.62594263,"centroid"
"C840S14R433","06063",39.90736886,-120.25764252,"centroid"
"C840S14R434","06109",38.23277073,-120.05425518,"centroid"
"C840S14R435","06023",40.82307732,-123.67304758,"centroid"
"C840S14R436","06063",40.07706015,-120.43828964,"centroid"
"C840S14R437","06011",39.382586,-122.551903,"start"
"C840S14R503","06001",37.66603601,-121.52656561,"centroid"
"C840S14R503","06077",37.66603601,-121.52656561,"centroid"
"C840S14R518","06061",39.06961,-120.56761,"start"
"C840S14R536","06063",40.08716662,-120.44493528,"centroid"
"C840S14R900","06093",41.95105584,-122.41253007,"centroid"
"C840S14R901","06093",41.41084027,-122.66035731,"centroid"
"C840S14R902","06015",41.77646779,-123.79098005,"centroid"
"C840S14R903","06105",40.59776465,-123.57176513,"centroid"
"C840S14R903","06023",40.59776465,-123.57176513,"centroid"
"C840S14R905","06023",40.82157923,-123.673764,"centroid"
"C840S14R907","06065",33.97810731,-116.06678057,"centroid"
"C840S14R908","06015",41.40066642,-124.05194267,"centroid"
"C840S14R908","06023",41.40066642,-124.05194267,"centroid"
"C840S14R909","06019",36.3614928,-120.64614601,"centroid"
"C840S14R909","06069",36.3614928,-120.64614601,"centroid"
"C840S14R918","06015",41.46619,-124.0398,"start"
"C840S14R953","06105",40.57195034,-123.54440019,"centroid"
"C840S14R953","06023",40.57195034,-123.54440019,"centroid"
"C840S17R001","08081",40.56387169,-108.07813047,"centroid"
"C840S17R002","08081",40.76478605,-107.71285707,"centroid"
"C840S17R003","08107",40.24727181,-106.95138722,"centroid"
"C840S17R004","08069",40.52370374,-105.1869925,"centroid"
"C840S17R005","08087",40.5537277,-104.09265015,"centroid"
"C840S17R005","08123",40.5537277,-104.09265015,"centroid"
"C840S17R006","08121",40.2890965,-103.32878847,"centroid"
"C840S17R007","08075",40.6408735,-102.73564227,"centroid"
"C840S17R007","08095",40.6408735,-102.73564227,"centroid"
"C840S17R008","08103",39.53861848,-108.79069947,"centroid"
"C840S17R008","08045",39.53861848,-108.79069947,"centroid"
"C840S17R009","08103",39.96261532,-107.82930846,"centroid"
"C840S17R010","08097",39.27768654,-106.90641558,"centroid"
"C840S17R011","08059",39.36554602,-105.25370453,"centroid"
"C840S17R012","08039",39.29017402,-104.20735555,"centroid"
"C840S17R013","08001",39.90493773,-103.80143652,"centroid"
"C840S17R013","08121",39.90493773,-103.80143652,"centroid"
"C840S17R014","08125",39.73973299,-102.51217887,"centroid"
"C840S17R015","08085",38.56965528,-108.2796489,"centroid"
"C840S17R015","08029",38.56965528,-108.2796489,"centroid"
"C840S17R016","08085",38.16917454,-107.97120008,"centroid"
"C840S17R016","08091",38.16917454,-107.97120008,"centroid"
"C840S17R016","08113",38.16917454,-107.97120008,"centroid"
"C840S17R017","08051",38.58227246,-106.58026285,"centroid"
"C840S17R018","08109",38.08731111,-105.88438456,"centroid"
"C840S17R019","08073",38.71174633,-104.03006175,"centroid"
"C840S17R019","08041",38.71174633,-104.03006175,"centroid"
"C840S17R020","08073",38.75852669,-103.27197631,"centroid"
"C840S17R021","08061",38.25613799,-102.42051067,"centroid"
"C840S17R021","08099",38.25613799,-102.42051067,"centroid"
"C840S17R022","08083",37.38104157,-108.55038067,"centroid"
"C840S17R023","08067",37.1691263,-107.67014452,"centroid"
"C840S17R024","08007",37.23706568,-106.91509403,"centroid"
"C840S17R025","08003",37.44849488,-105.57898507,"centroid"
"C840S17R025","08023",37.44849488,-105.57898507,"centroid"
"C840S17R026","08071",37.49850249,-104.27530676,"centroid"
"C840S17R027","08011",37.90416758,-103.16643911,"centroid"
"C840S17R028","08099",37.62295867,-102.16312686,"centroid"
"C840S17R028","08009",37.62295867,-102.16312686,"centroid"
"C840S17R031","08103",40.09626628,-108.29287656,"centroid"
"C840S17R032","08103",40.26581057,-107.87109851,"centroid"
"C840S17R032","08081",40.26581057,-107.87109851,"centroid"
"C840S17R033","08057",40.72130772,-106.46755033,"centroid"
"C840S17R034","08069",40.67292044,-105.85292138,"centroid"
"C840S17R035","08123",40.14425419,-104.67551929,"centroid"
"C840S17R036","08075",40.72497748,-103.40503469,"centroid"
"C840S17R037","08125",40.23672388,-102.52831077,"centroid"
"C840S17R038","08077",39.24478495,-108.83146752,"centroid"
"C840S17R039","08045",39.71926928,-107.235848,"centroid"
"C840S17R040","08037",39.49391767,-106.33892076,"centroid"
"C840S17R040","08117",39.49391767,-106.33892076,"centroid"
"C840S17R041","08093",39.18860046,-105.55378479,"centroid"
"C840S17R042","08001",39.84009292,-104.35923515,"centroid"
"C840S17R043","08121",39.77450135,-103.1009288,"centroid"
"C840S17R044","08063",39.20417107,-102.42510503,"centroid"
"C840S17R044","08017",39.20417107,-102.42510503,"centroid"
"C840S17R045","08085",38.61474355,-108.65140885,"centroid"
"C840S17R045","08077",38.61474355,-108.65140885,"centroid"
"C840S17R046","08051",38.73771918,-107.0250093,"centroid"
"C840S17R047","08051",38.39065714,-106.66932668,"centroid"
"C840S17R047","08109",38.39065714,-106.66932668,"centroid"
"C840S17R048","08093",38.84243898,-105.51705921,"centroid"
"C840S17R048","08043",38.84243898,-105.51705921,"centroid"
"C840S17R049","08041",38.6169285,-104.20175517,"centroid"
"C840S17R050","08025",38.3407754,-103.93560109,"centroid"
"C840S17R051","08017",38.74905543,-102.4476843,"centroid"
"C840S17R052","08033",37.7289022,-108.18206835,"centroid"
"C840S17R053","08053",37.94744745,-107.34648616,"centroid"
"C840S17R054","08105",37.52822208,-106.48971501,"centroid"
"C840S17R055","08003",37.31715694,-105.78956046,"centroid"
