"route_uniq","fips","lat","lon"
"C840S64R042","38083",47.6462687,-100.0542839
"C840S64R043","38029",46.6039277,-100.1056369
"C840S64R044","38009",48.8496871,-100.2489187
"C840S64R103","38093",46.7251818,-98.797372
"C840S64R113","38067",48.7022,-97.2977
"C840S64R115","38071",48.02897,-98.433359
"C840S64R120","38085",46.2845786,-100.7951918
"C840S64R127","38077",46.42754,-96.75673
"C840S64R129","38037",46.4874487,-101.4765709
"C840S66R001","39171",41.5501237,-84.3898389
"C840S66R002","39069",41.3867557,-84.1216579
"C840S66R003","39171",41.6511517,-84.5147859
"C840S66R005","39147",41.0376017,-82.9962929
"C840S66R006","39143",41.4427171,-83.087075
"C840S66R007","39123",41.5380767,-83.2608719
"C840S66R008","39173",41.1974257,-83.7075339
"C840S66R011","39093",41.2506217,-82.2354939
"C840S66R012","39077",41.1694157,-82.6455149
"C840S66R013","39077",41.1648877,-82.7867429
"C840S66R015","39155",41.1788496,-81.002582
"C840S66R016","39133",41.2820227,-81.1002789
"C840S66R017","39055",41.4687714,-81.0750897
"C840S66R018","39035",41.3154557,-81.8352349
"C840S66R021","39007",41.6803821,-80.7420743
"C840S66R022","39155",41.3710349,-80.9900079
"C840S66R024","39011",40.4824537,-84.1838359
"C840S66R025","39137",40.9809757,-84.1972889
"C840S66R026","39109",40.0762987,-84.1745919
"C840S66R027","39037",40.2671711,-84.7793129
"C840S66R031","39021",40.1540697,-83.7262559
"C840S66R032","39065",40.6744266,-83.6735259
"C840S66R033","39065",40.7097397,-83.5725179
"C840S66R034","39101",40.5642137,-83.0386289
"C840S66R035","39159",40.246894,-83.2978987
"C840S66R039","39083",40.4606653,-82.6249903
"C840S66R040","39169",40.8786396,-82.1083506
"C840S66R041","39049",40.0798127,-82.9285889
"C840S66R042","39117",40.4600977,-82.7639629
"C840S66R043","39119",39.9930387,-82.0294509
"C840S66R046","39019",40.6059796,-81.1683844
"C840S66R047","39075",40.6455357,-81.8418429
"C840S66R048","39157",40.2459467,-81.5000079
"C840S66R049","39119",40.1062833,-81.8999167
"C840S66R050","39059",40.1033447,-81.4172439
"C840S66R051","39119",40.0700447,-81.8823399
"C840S66R056","39081",40.2788528,-80.7678799
"C840S66R057","39099",40.9301837,-80.9062269
"C840S66R058","39113",39.6578707,-84.3980039
"C840S66R059","39061",39.2921467,-84.6179359
"C840S66R060","39017",39.493375,-84.6652972
"C840S66R061","39165",39.4892987,-84.0114069
"C840S66R064","39027",39.3611652,-83.8637013
"C840S66R065","39027",39.4776857,-83.8167579
"C840S66R066","39097",39.8497537,-83.4663239
"C840S66R067","39057",39.6821707,-83.8036269
"C840S66R068","39023",39.8925897,-83.9067219
"C840S66R072","39079",39.1991097,-82.6751939
"C840S66R073","39009",39.3166637,-82.1680389
"C840S66R074","39131",39.1527143,-82.9107789
"C840S66R075","39089",39.9655986,-82.5305735
"C840S66R076","39163",39.2309737,-82.2853793
"C840S66R080","39167",39.4158977,-81.3554829
"C840S66R081","39167",39.5671857,-81.5807429
"C840S66R082","39009",39.2701767,-81.8827139
"C840S66R083","39059",39.8938347,-81.6718899
"C840S66R085","39015",38.9081057,-83.7588579
"C840S66R086","39001",38.6696358,-83.4163514
"C840S66R087","39145",38.8817267,-82.7884369
"C840S66R088","39087",38.6500007,-82.4223789
"C840S66R107","39173",41.5440972,-83.4580032
"C840S66R112","39077",41.1609237,-82.6332099
"C840S66R113","39143",41.4083645,-82.8822098
"C840S66R116","39133",41.3256857,-81.0505989
"C840S66R118","39103",41.2747817,-81.956725
"C840S66R126","39109",40.0778757,-84.1360999
"C840S66R141","39049",40.0945941,-82.8994756
"C840S66R148","39157",40.3076787,-81.5841149
"C840S66R150","39059",40.1037173,-81.4172305
"C840S66R151","39119",40.0700447,-81.8823399
"C840S66R157","39099",40.9118093,-80.5379536
"C840S66R159","39113",39.6680438,-84.2514604
"C840S66R161","39165",39.4989563,-84.0134234
"C840S66R165","39027",39.5569036,-83.8484908
"C840S66R166","39097",39.8496832,-83.4658472
"C840S66R168","39023",39.8881087,-83.9166709
"C840S66R181","39167",39.5671857,-81.5807429
"C840S66R188","39087",38.6295227,-82.4578029
"C840S66R251","39031",40.2967664,-81.8718895
"C840S66R901","39087",38.6865963,-82.6150863
"C840S66R902","39145",38.6574767,-83.1875069
"C840S66R903","39009",39.3200896,-82.2847853
"C840S66R904","39141",39.3754092,-82.7626109
"C840S66R905","39141",39.1798097,-82.9220429
"C840S66R906","39009",39.4318937,-81.8838039
"C840S66R907","39141",39.2280901,-83.2106382
"C840S66R908","39005",40.6382548,-82.3344147
"C840S66R952","39145",38.649962,-83.1869915
"C840S67R001","40079",34.5662622,-94.7071599
"C840S67R002","40121",34.7512366,-95.7740762
"C840S67R003","40121",34.95,-95.8166667
"C840S67R004","40029",34.5060197,-96.2103339
"C840S67R005","40069",34.448321,-96.828193
"C840S67R006","40137",34.3763427,-97.8587639
"C840S67R007","40019",34.1364298,-97.2128782
"C840S67R008","40033",34.1880867,-98.5401769
"C840S67R009","40033",34.3044237,-98.4175119
"C840S67R010","40055",34.9151007,-99.7137839
"C840S67R011","40021",35.8426817,-94.8876259
"C840S67R012","40121",35.1693515,-95.6484468
"C840S67R013","40121",35.1738817,-95.7806629
"C840S67R014","40063",35.1013362,-96.434896
"C840S67R015","40111",35.7262277,-96.1218109
"C840S67R016","40109",35.551189,-97.478191
"C840S67R017","40027",35.1750957,-97.4236139
"C840S67R018","40015",35.0432357,-98.1282339
"C840S67R019","40011",35.8994217,-98.6006019
"C840S67R020","40129",35.4656557,-99.7351069
"C840S67R021","40009",35.2628247,-99.8852919
"C840S67R022","40115",36.9292257,-94.6982489
"C840S67R023","40035",36.9173437,-95.1256319
"C840S67R024","40143",36.4091897,-95.8134099
"C840S67R025","40113",36.5716557,-96.1208799
"C840S67R026","40113",36.7671854,-96.0624096
"C840S67R027","40047",36.2318987,-97.6037139
"C840S67R028","40053",36.8835027,-97.8572699
"C840S67R029","40093",36.1876257,-98.9120329
"C840S67R030","40151",36.6600227,-98.9715489
"C840S67R031","40151",36.9436159,-99.3626644
"C840S67R032","40059",36.7098467,-99.7284459
"C840S67R033","40139",36.6018107,-101.2240449
"C840S67R034","40025",36.5876204,-102.7866028
"C840S67R035","40007",36.8049077,-100.6138549
"C840S67R050","40089",33.9247807,-94.5655139
"C840S67R051","40079",34.5280637,-94.9309459
"C840S67R052","40023",34.1276469,-95.7650614
"C840S67R053","40005",34.2294157,-96.0230859
"C840S67R054","40019",34.4198537,-97.4574519
"C840S67R055","40075",34.8702507,-98.9547729
"C840S67R056","40057",34.9870807,-99.9762579
"C840S67R057","40079",35.2307747,-94.4560837
"C840S67R058","40101",35.7256547,-95.5709839
"C840S67R059","40037",35.9702777,-96.2929845
"C840S67R060","40073",35.7693995,-97.6918713
"C840S67R061","40015",35.3485437,-98.3945919
"C840S67R062","40039",35.5805137,-99.0221019
"C840S67R063","40041",36.3215256,-94.6654907
"C840S67R064","40131",36.2929021,-95.6865475
"C840S67R065","40113",36.7524787,-96.3635719
"C840S67R066","40047",36.5492127,-97.6223289
"C840S67R067","40003",36.6516197,-98.1634589
"C840S67R068","40153",36.2392945,-99.5786444
"C840S67R069","40007",36.5291627,-100.3431859
"C840S67R070","40139",36.7764517,-101.1876829
"C840S67R071","40025",36.7771067,-102.2655719
"C840S67R103","40127",34.5284297,-95.3548669
"C840S67R106","40137",34.3763967,-97.8588019
"C840S67R125","40113",36.3614547,-96.0493689
"C840S67R129","40093",36.1875909,-98.9119712
"C840S67R161","40015",35.3630177,-98.3946159
"C840S67R900","40079",34.7654129,-94.6223207
"C840S67R901","40031",34.73613,-98.5225
"C840S67R902","40031",34.782328,-98.2656382
"C840S67R903","40031",34.7098556,-98.4050105
"C840S67R904","40031",34.6469377,-98.3489079
"C840S67R905","40089",34.2484599,-94.78207
"C840S67R906","40089",34.3930749,-94.653845
"C840S67R907","40031",34.7527798,-98.7819333
"C840S67R908","40031",34.7246127,-98.463553
"C840S69R001","41067",45.76385,-123.3149615
"C840S69R002","41067",45.3836599,-122.7875574
"C840S69R003","41005",45.0787281,-121.9218136
"C840S69R004","41055",45.4462537,-120.7024989
"C840S69R005","41059",45.7988157,-119.4143299
"C840S69R006","41059",45.2238277,-118.9095229
"C840S69R007","41063",45.6547347,-117.2752449
"C840S69R008","41063",45.72192,-116.7795945
"C840S69R009","41041",44.5508867,-123.8027616
"C840S69R010","41043",44.4740348,-122.2280527
"C840S69R011","41017",44.1598087,-121.2737049
"C840S69R012","41013",44.4990167,-120.4448399
"C840S69R013","41023",44.2168556,-119.2408498
"C840S69R014","41023",44.1328667,-118.5877689
"C840S69R015","41001",44.5020757,-117.9704899
"C840S69R017","41011",43.5182617,-124.1974179
"C840S69R018","41019",43.3663377,-123.5037309
"C840S69R019","41039",43.9074737,-122.5593339
"C840S69R020","41035",43.5640747,-121.6686709
"C840S69R021","41037",43.1649665,-120.6637819
"C840S69R022","41025",43.3390029,-119.696796
"C840S69R023","41025",43.6934896,-118.5355243
"C840S69R024","41045",43.2877676,-117.8137424
"C840S69R025","41015",42.5870357,-124.3279364
"C840S69R026","41019",42.9708857,-123.2140269
"C840S69R027","41029",42.5805007,-122.7083359
"C840S69R028","41035",42.373981,-121.8048799
"C840S69R029","41037",42.6688651,-120.793358
"C840S69R030","41025",42.9546357,-119.0157629
"C840S69R031","41025",42.34767,-118.6488892
"C840S69R032","41045",42.4372177,-117.6769719
"C840S69R033","41003",44.7201827,-123.2611839
"C840S69R034","41043",44.7117487,-122.7713389
"C840S69R035","41063",45.2809207,-117.2062679
"C840S69R036","41013",44.1791537,-120.6251759
"C840S69R038","41001",44.8296527,-117.5242079
"C840S69R039","41035",42.1561397,-120.9364169
"C840S69R040","41071",45.2250267,-123.0213309
"C840S69R041","41005",45.2552468,-122.2563686
"C840S69R042","41007",46.0495547,-123.5837249
"C840S69R043","41027",45.5378447,-121.4834369
"C840S69R044","41021",45.6457597,-120.0826419
"C840S69R045","41021",45.0713783,-119.8749011
"C840S69R046","41059",45.6793737,-118.7501219
"C840S69R047","41031",44.4969527,-121.7813879
"C840S69R048","41023",44.4171957,-119.1134189
"C840S69R049","41023",44.9134489,-118.4006221
"C840S69R050","41019",43.6488244,-123.5888313
"C840S69R051","41019",43.2980868,-122.3456805
"C840S69R052","41017",43.9851247,-121.8048399
"C840S69R053","41013",43.8392471,-120.1979127
"C840S69R054","41025",43.7011047,-119.6283029
"C840S69R055","41025",43.2474327,-118.5823739
"C840S69R056","41045",43.6715697,-117.0835649
"C840S69R057","41015",42.2539829,-124.2474371
"C840S69R058","41033",42.4225447,-123.6893159
"C840S69R059","41029",42.1116017,-122.5365979
"C840S69R060","41035",42.4414407,-121.0171359
"C840S69R061","41037",42.0147517,-119.4780049
"C840S69R062","41025",42.9576667,-118.8677979
"C840S69R063","41045",42.2115047,-117.7711409
"C840S69R064","41045",42.3630417,-117.0811619
"C840S69R105","41049",45.9162387,-119.5588989
"C840S69R112","41013",44.4990597,-120.4448769
"C840S69R117","41011",43.5201617,-124.1984709
"C840S69R120","41035",43.5937764,-121.8331858
"C840S69R127","41029",42.5330796,-122.7954061
"C840S69R130","41025",42.954209,-119.01495
"C840S69R136","41013",44.3417036,-120.5617158
"C840S69R139","41035",42.1429531,-120.9225538
"C840S69R142","41007",46.0240767,-123.368287
"C840S69R147","41031",44.4919169,-121.7938709
"C840S69R155","41025",43.2474197,-118.5824279
"C840S69R159","41029",42.1116865,-122.5366725
"C840S69R160","41035",42.38999,-121.01745
"C840S69R164","41045",42.8376357,-117.6322709
"C840S69R201","41057",45.3325047,-123.6071629
"C840S69R202","41005",45.2946161,-122.7018488
"C840S69R203","41065",45.2220066,-121.3798835
"C840S69R204","41021",45.4001548,-120.0255662
"C840S69R205","41049",45.6178436,-119.9560706
"C840S69R206","41061",45.1631965,-118.2155811
"C840S69R207","41063",45.9459607,-117.4514159
"C840S69R208","41001",44.9103489,-116.9510621
"C840S69R209","41041",44.4276127,-123.8561939
"C840S69R210","41043",44.2953092,-122.2887574
"C840S69R211","41031",44.6282948,-121.0586193
"C840S69R212","41069",44.4616613,-120.1210669
"C840S69R213","41069",44.5221367,-119.9279329
"C840S69R214","41001",44.4808587,-118.2260359
"C840S69R215","41001",44.7983921,-117.1876246
"C840S69R217","41011",43.2152987,-124.0771559
"C840S69R218","41019",43.1276525,-123.2923081
"C840S69R219","41039",43.6397927,-122.3059389
"C840S69R220","41037",43.1653387,-121.2664489
"C840S69R221","41037",43.3071526,-120.6402588
"C840S69R222","41025",43.2106357,-119.0159679
"C840S69R223","41025",43.5866262,-118.5897464
"C840S69R224","41045",43.6944402,-117.3936057
"C840S69R225","41011",42.7851549,-124.0250629
"C840S69R226","41029",42.2219917,-123.0636979
"C840S69R227","41029",42.4934857,-122.4215469
"C840S69R228","41035",42.2676287,-121.4868428
"C840S69R229","41037",42.3450345,-120.7495196
"C840S69R230","41037",42.6188696,-119.6736929
"C840S69R231","41025",42.6557897,-118.9886249
"C840S69R232","41045",42.4371897,-117.6768949
"C840S69R233","41053",45.0082537,-123.4029079
"C840S69R234","41059",45.6869957,-118.2487869
"C840S69R235","41061",45.080723,-117.3125024
"C840S69R236","41039",44.2358827,-123.9401549
"C840S69R237","41047",44.9709099,-122.9589506
"C840S69R238","41017",44.3919161,-121.5215586
"C840S69R239","41069",44.5976467,-120.2151395
"C840S69R240","41023",44.8230607,-119.4272309
"C840S69R241","41023",44.9779678,-118.9090759
"C840S69R242","41045",44.0630833,-117.7840812
"C840S69R243","41039",43.8371705,-123.2383928
"C840S69R244","41019",43.239379,-122.672937
"C840S69R245","41035",43.2756335,-121.7738733
"C840S69R246","41013",43.9679287,-120.1643219
"C840S69R247","41025",43.8507711,-119.5307076
"C840S69R248","41023",44.0017724,-118.8492195
"C840S69R249","41045",43.3301972,-117.08403
"C840S69R250","41033",42.2791706,-123.6060868
"C840S69R251","41029",42.7381828,-122.5754307
"C840S69R252","41035",42.8675627,-121.8315359
"C840S69R253","41037",42.0624827,-120.1599889
"C840S69R254","41037",42.5779778,-119.5878481
"C840S69R255","41025",42.0023607,-118.6336519
"C840S69R256","41045",42.5261832,-117.1751241
"C840S69R309","41041",44.5127163,-123.633609
"C840S69R334","41061",45.2096219,-118.50063
"C840S69R336","41039",44.2325785,-123.9028309
"C840S69R339","41069",44.669185,-120.12219
"C840S69R409","41041",44.5127163,-123.6336
"C840S69R436","41039",44.2325785,-123.90283
"C840S69R900","41051",45.4970053,-122.2868317
"C840S69R901","41005",45.0467199,-122.4900399
"C840S69R902","41053",44.9614977,-123.6964573
"C840S69R903","41043",44.6045407,-122.4550929
"C840S69R904","41009",45.7909747,-122.8698811
"C840S69R905","41063",45.4307257,-117.1153789
"C840S69R906","41005",45.4256434,-122.2238378
"C840S72R001","42019",41.0812067,-80.0518799
"C840S72R002","42039",41.6375228,-80.4945401
"C840S72R003","42073",41.0816642,-80.3392441
"C840S72R004","42039",41.7146604,-80.3204561
"C840S72R005","42039",41.8051937,-79.9582379
"C840S72R006","42053",41.5335247,-79.3470999
"C840S72R007","42123",41.9993537,-79.1302659
"C840S72R008","42039",41.7528857,-79.9481349
"C840S72R009","42065",41.2987587,-79.0916519
"C840S72R010","42123",41.6359508,-79.0433273
"C840S72R011","42019",41.0473847,-79.8330619
"C840S72R012","42053",41.3997727,-79.2031479
"C840S72R013","42033",41.1631773,-78.0649572
"C840S72R014","42105",41.6976452,-78.08346
"C840S72R015","42083",41.6864267,-78.3955159
"C840S72R016","42047",41.5603287,-78.8505629
"C840S72R017","42047",41.4207597,-78.7387779
"C840S72R018","42083",41.9617687,-78.3403929
"C840S72R019","42047",41.6212967,-78.6077306
"C840S72R020","42105",41.7379447,-78.1593319
"C840S72R021","42081",41.2725507,-77.2415709
"C840S72R022","42117",41.6588017,-77.1203469
"C840S72R023","42105",41.553018,-77.9672237
"C840S72R024","42117",41.8772966,-77.4017208
"C840S72R025","42035",41.0712247,-77.2939995
"C840S72R026","42081",41.4526027,-77.2776099
"C840S72R027","42035",41.0996017,-77.2437149
"C840S72R028","42105",41.6430967,-77.9110382
"C840S72R029","42081",41.3121387,-76.6638159
"C840S72R030","42015",41.8749574,-76.903319
"C840S72R031","42115",41.7460317,-76.0235889
"C840S72R032","42081",41.5080627,-76.9536889
"C840S72R033","42115",41.9588688,-76.0658601
"C840S72R034","42081",41.4410897,-76.9073399
"C840S72R035","42037",41.2289,-76.4559998
"C840S72R036","42037",41.1152527,-76.4792479
"C840S72R037","42089",41.1159967,-75.3893569
"C840S72R038","42115",41.7057127,-75.7927799
"C840S72R039","42127",41.549667,-75.2677314
"C840S72R040","42127",41.8845067,-75.3145999
"C840S72R041","42103",41.3403297,-75.2513179
"C840S72R042","42103",41.2581129,-75.231938
"C840S72R043","42115",41.9413666,-75.6172024
"C840S72R044","42127",41.7952107,-75.4205569
"C840S72R045","42019",40.9183557,-80.1512529
"C840S72R046","42007",40.6944365,-80.3072164
"C840S72R047","42125",40.1607284,-80.3456272
"C840S72R048","42125",40.0771657,-80.3260179
"C840S72R049","42063",40.6243617,-79.2376019
"C840S72R050","42005",40.8479343,-79.5569899
"C840S72R051","42129",40.4687597,-79.6681819
"C840S72R052","42129",40.4897627,-79.4811859
"C840S72R053","42019",40.9651065,-79.7089598
"C840S72R054","42063",40.6673234,-79.2349941
"C840S72R055","42129",40.2195367,-79.2174209
"C840S72R056","42005",40.8006168,-79.3662002
"C840S72R057","42063",40.4757717,-78.9943469
"C840S72R058","42021",40.6677047,-78.5766909
"C840S72R059","42013",40.335141,-78.329529
"C840S72R060","42027",40.9149712,-78.0608234
"C840S72R061","42013",40.428119,-78.203532
"C840S72R062","42013",40.4467888,-78.339499
"C840S72R063","42013",40.7309987,-78.2178879
"C840S72R064","42061",40.5712157,-78.1386279
"C840S72R065","42041",40.3003687,-77.4006569
"C840S72R066","42087",40.4152277,-77.7806249
"C840S72R067","42027",40.7666107,-77.8241719
"C840S72R068","42067",40.3760787,-77.6852029
"C840S72R069","42087",40.7019007,-77.5415709
"C840S72R070","42133",40.0572077,-77.0638289
"C840S72R071","42061",40.6956947,-77.8942099
"C840S72R072","42067",40.5680517,-77.3969039
"C840S72R073","42043",40.4266187,-76.9390579
"C840S72R074","42071",40.1437257,-76.4206219
"C840S72R075","42071",40.2006577,-76.1718369
"C840S72R076","42043",40.2118951,-76.7190419
"C840S72R077","42075",40.2784227,-76.4352239
"C840S72R078","42071",40.1858917,-76.2831789
"C840S72R079","42043",40.4840637,-76.7674909
"C840S72R080","42075",40.2983537,-76.3050619
"C840S72R081","42017",40.4297857,-75.2929899
"C840S72R082","42029",40.2334157,-75.6585399
"C840S72R083","42107",40.7874732,-75.9610008
"C840S72R084","42091",40.168557,-75.4610252
"C840S72R085","42107",40.6899507,-75.9991309
"C840S72R086","42095",40.8040057,-75.3435909
"C840S72R087","42107",40.6352357,-75.9947369
"C840S72R088","42059",39.9302972,-80.0595075
"C840S72R089","42051",39.9992837,-79.4499739
"C840S72R090","42111",39.8744757,-79.0688169
"C840S72R091","42111",39.7803177,-78.9557489
"C840S72R092","42057",39.8296047,-78.2188889
"C840S72R093","42001",39.9820157,-77.2334519
"C840S72R094","42041",39.9854797,-77.4456949
"C840S72R095","42133",39.7693067,-76.4665309
"C840S72R096","42133",39.9221277,-76.8886949
"C840S72R097","42029",39.9160397,-75.8178319
"C840S72R098","42029",39.7862277,-75.8171469
